cleaned_text,text_cleaned,sentiment_label,sentiment_score
seskab teddy indra wijaya dampingi presiden prabowo berikan arahan strategis untuk sppi demi suksesnya program makan bergizi gratis secara nasional,seskab teddy indra wijaya damping presiden prabowo ikan arah strategis sppi sukses program makan gizi gratis nasional,LABEL_4,0.21921740472316742
presiden prabowo mengalokasikan rp triliun dari apbn untuk program prioritas demi meningkatkan kesejahteraan rakyat program mencakup makan bergizi gratis pembangunan rumah sekolah hingga layanan kesehatan,presiden prabowo alokasi rp triliun apbn program prioritas tingkat sejahtera rakyat program cakup makan gizi gratis bangun rumah sekolah hingga layan sehat,LABEL_0,0.23227538168430328
eh wo kata gua mah teh dari pada makan gratis mending pendidikan gratis aja gmna lebih mendukung program indonesia emasmu hmmm apa kamu engga suka kalo rakyat pada pinter soalnya ga bisa dibegobegoin pemerintah hehehe,eh wo kata gua mah teh makan gratis mending didik gratis gmna lebih dukung program indonesia emas hmmm apa kamu engga suka kalau rakyat pinter soal dibegobegoin perintah hehehe,LABEL_4,0.27479955554008484
program prioritas prabowo telan anggaran rp triliun bukan sekadar janji inilah langkah nyata menuju indonesia cerah makan bergizi gratis rumah untuk rakyat sekolah unggul hingga layanan kesehatan gratis,program prioritas prabowo telan anggar rp triliun bukan sekadar janji ini langkah nyata tuju indonesia cerah makan gizi gratis rumah rakyat sekolah unggul hingga layan sehat gratis,LABEL_0,0.21452923119068146
program prioritas prabowo telan anggaran rp triliun bukan sekadar janji inilah langkah nyata menuju indonesia cerah makan bergizi gratis rumah untuk rakyat sekolah unggul hingga layanan kesehatan gratis indonesiacerah programprioritasprabowo rakyat,program prioritas prabowo telan anggar rp triliun bukan sekadar janji ini langkah nyata tuju indonesia cerah makan gizi gratis rumah rakyat sekolah unggul hingga layan sehat gratis indonesiacerah programprioritasprabowo rakyat,LABEL_4,0.22541797161102295
program prioritas prabowo telan anggaran rp triliun bukan sekadar janji inilah langkah nyata menuju indonesia cerah makan bergizi gratis rumah untuk rakyat sekolah unggul hingga layanan kesehatan gratis indonesiacerah programprioritasprabowo,program prioritas prabowo telan anggar rp triliun bukan sekadar janji ini langkah nyata tuju indonesia cerah makan gizi gratis rumah rakyat sekolah unggul hingga layan sehat gratis indonesiacerah programprioritasprabowo,LABEL_4,0.2127189338207245
prabowo soal program makan gratis dapet dukungan real dari masyarakat papua vibes positif banget,prabowo soal program makan gratis dapet dukung real masyarakat papua vibes positif banget,LABEL_4,0.23485685884952545
setiap pemerintahan ada korupsi kritik itu diperlukan untuk menyadarkan contoh sekarang makan siang gratis itu notaben nya ga gratis tapi make apbn yg sumber terbesarnya dari pajak dimana paling berperan adalah masy menengah dan sekarang ada narasi make duit pribadi,perintah korupsi kritik perlu sadar contoh sekarang makan siang gratis notaben nya gratis make apbn sumber besar pajak paling peran masy tengah sekarang narasi make duit pribadi,LABEL_4,0.2536969780921936
program makan bergizi gratis kata bergizi nya bukan kata istimewa karena makanan tersebut sudah mudah didapat di warteg warpad warkun dll semua tersedia murah meriah makin tak istimewa karena anggaranya fantastis cc,program makan gizi gratis kata gizi nya bukan kata istimewa makan sebut mudah dapat warteg warpad warkun dan lain semua sedia murah riah makin tak istimewa anggara fantastis cc,LABEL_4,0.25884291529655457
program prabowo makan siang gratis program kdm kembali ke barak,program prabowo makan siang gratis program kdm barak,LABEL_2,0.28271669149398804
abis dikasih program makan siang gratis kh,abis kasih program makan siang gratis kh,LABEL_2,0.2769119143486023
dukung gue dan program gue setiap sahabat bnuuy dapat rumah tingkat lengkap dengan kolam renang dan sekolah dan makan siang gratis,dukung program sahabat bnuuy rumah tingkat lengkap kolam renang sekolah makan siang gratis,LABEL_2,0.251751184463501
babinsa koramil sedayu koptu nicholas aditya melaksanakan monitoring dan pendampingan dalam rangka makan siang gratis program bgnbadan gizi naionalbertempat di sd muhammadiyah tapen argosari kapsedayu bantul,babinsa koramil dayu koptu nicholas aditya laksana monitoring damping rangka makan siang gratis program bgnbadan gizi naionalbertempat sd muhammadiyah tapen argosari kapsedayu bantul,LABEL_3,0.2467670738697052
harus ikut program makan siang gratis sih,ikut program makan siang gratis sih,LABEL_2,0.268540620803833
efek berhentinya program makan siang gratis,efek henti program makan siang gratis,LABEL_4,0.2419159859418869
target juta penerima manfaat program makan siang gratis mbg,target juta terima manfaat program makan siang gratis mbg,LABEL_2,0.22578935325145721
target juta penerima manfaat program makan siang gratis mbg,target juta terima manfaat program makan siang gratis mbg,LABEL_2,0.22578935325145721
blio sangat menyayangkan program mbg karena itu blio kena phk efisiensi blio bilang anak dapet makan siang gratis malemnya keluarga bingung makan apa karna gaada pemasukan grabcar daerah gue emg sepii bgt maklum kabupaten,blio sangat sayang program mbg blio kena phk efisiensi blio bilang anak dapet makan siang gratis malemnya keluarga bingung makan apa gaada pasu grabcar daerah memang sepi banget maklum kabupaten,LABEL_4,0.272751122713089
program makan siang gratis di targetkan mampu menjangkau juta penerima manfaat bertahap tags mayday lanjutkansolidaritas parlemen oki raisa mediapemusnah faktanyata,program makan siang gratis target mampu jangkau juta terima manfaat tahap tags mayday lanjutkansolidaritas parlemen oki raisa mediapemusnah faktanyata,LABEL_4,0.2265349179506302
semua ini diperpanjang krn mengalihkan isu program prabowo gibran banyak yg belum nggebrak btw makan siang gratis minim kritik program lainnya juga please bangun,semua panjang alih isu program prabowo gibran banyak nggebrak btw makan siang gratis minim kritik program lain bangun,LABEL_2,0.2569369077682495
program prabowo gibran minim kritikan btw wkwk jelas banget pengalihan isu ini berhasil bgt makan siang gratis mangkrak proyek tidak jelas danantara apalagi tp org fokus ke hal lain program prabowo gibran gk ada yg komen dan kritik bangun woy,program prabowo gibran minim kritik btw tertawa jelas banget alih isu hasil banget makan siang gratis mangkrak proyek jelas danantara tp org fokus program prabowo gibran gk komen kritik bangun woy,LABEL_4,0.273459255695343
tidak semua anak beruntung bisa mendapatkan uang saku dr orangtuanya dgn adanya program mbg ini ada banyak anak² yg terbantu dan bisa merasakan makan siang di sekolah secara gratis dr pemerintah lanjutkan mbg program bermanfaat bgnfastrespon jeno jaemin sunderland bini,semua anak untung dapat uang saku orangtuanya ada program mbg banyak anak bantu rasa makan siang sekolah gratis perintah lanjut mbg program manfaat bgnfastrespon jeno jaemin sunderland bini,LABEL_4,0.24960675835609436
entah kenapa kok di paksain banget program makan siang gratis klo kata saya mending sekolah gratis berkualitas yg saya yakin pasti anak indonesia cerdas dan pintar ke depan nya,entah kok paksain banget program makan siang gratis kalau kata mending sekolah gratis kualitas yakin anak indonesia cerdas pintar depan nya,LABEL_4,0.23835647106170654
saya lebih suka program sekolah berkualitas gratis dari pada makan siang gratis,lebih suka program sekolah kualitas gratis makan siang gratis,LABEL_2,0.263735294342041
emangnya ini program makan siang tah masa gratis gitu aja ada bayarannya dong pasti,emang program makan siang tah masa gratis gitu bayar dong,LABEL_4,0.2506472170352936
coba dehaceh dan sumbar minta ganti program dari makan siang gratis ke sekolah gratiskarena daerah kalian lebih milih sekolah gratis,coba dehaceh sumbar minta ganti program makan siang gratis sekolah gratiskarena daerah kalian lebih milih sekolah gratis,LABEL_4,0.2535857856273651
alhamdulilah dapet program makan siang gratis dari amber semoga rejeki amber lancar terus aamiin,alhamdulilah dapet program makan siang gratis amber moga rejeki amber lancar terus aamiin,LABEL_3,0.2409527450799942
dikasih program sekolah gratis malah milih makan siang gratis het dasar sdm rendah lo makan tuh,kasih program sekolah gratis malah milih makan siang gratis het dasar sdm rendah lo makan tuh,LABEL_2,0.23638159036636353
program makan siang gratis dari pemerintah sedang berjalan untuk membantu jutaan anak indonesia makanbergizigratis mbg pemerataangizi,program makan siang gratis perintah sedang jalan bantu juta anak indonesia makanbergizigratis mbg pemerataangizi,LABEL_2,0.2389589250087738
pemerintah hadir melalui program makan siang gratis bukan sekadar memberi makanan tapi memberi kesempatan makanbergizigratis mbg pemerataangizi,perintah hadir lalu program makan siang gratis bukan sekadar beri makan beri sempat makanbergizigratis mbg pemerataangizi,LABEL_2,0.2504327595233917
pemerintah hadir melalui program makan siang gratis bukan sekadar memberi makanan tapi memberi kesempatan makanbergizigratis mbg pemerataangizi,perintah hadir lalu program makan siang gratis bukan sekadar beri makan beri sempat makanbergizigratis mbg pemerataangizi,LABEL_2,0.2504327595233917
m mahh kecil njirr apa kabar yang korupsi triliunan sama anggaran makan siang gratis yang gak jelas isinya aja masih mahalan program pemerintah,m mahh kecil njirr apa kabar korupsi triliun sama anggar makan siang gratis jelas isi mahal program perintah,LABEL_2,0.2446299046278
saya miris melihat perdebatan tidak bermutu di indonesia ini memperdebatkan ijazah seseorang disisi lain ada yang orang jahat mengambil keuntungan hina dari program makan siang gratis korupsi merajalela lalu rakyat mau jadi apa cuma tau komplen kalian dapat apa,miris lihat debat mutu indonesia debat ijazah orang sisi orang jahat ambil untung hina program makan siang gratis korupsi rajalela lalu rakyat mau jadi apa cuma tau komplen kalian apa,LABEL_4,0.22630010545253754
emangnya program makan siang dan bergizi gratis itu programnya pak jokowi tah kok kamu menyebut berkelanjutan dari sini saja emang kamu gx bisa mikir kok gx mau direndahkan,emang program makan siang gizi gratis program pak jokowi tah kok kamu sebut lanjut sini memang kamu gx mikir kok gx mau rendah,LABEL_2,0.24151766300201416
mengenai rencana presiden prabowo membuka impor produk as termasuk susu dan daging untuk merespons tarif ekspor dari as kebijakan ini bertujuan menjaga hubungan dagang dan memenuhi kebutuhan domestik seperti program makan siang gratis tarif berfungsi melindungi industri lokal mengatur neraca perdagangan dan sebagai alat negosiasi namun peternak sapi perah di boyolali menghadapi ancaman serius karena susu impor lebih murah menyebabkan susu lokal tak terserap seperti terlihat dalam protes pembuangan liter susu peternak daging juga berisiko menghadapi persaingan serupa meski datanya terbatas pemerintah menawarkan pelatihan namun efektivitasnya dipertanyakan,kena rencana presiden prabowo buka impor produk as masuk susu daging respons tarif ekspor as bijak tuju jaga hubung dagang penuh butuh domestik program makan siang gratis tarif fungsi lindung industri lokal atur neraca dagang alat negosiasi ternak sapi perah boyolali hadap ancam serius susu impor lebih murah sebab susu lokal tak serap lihat protes buang liter susu ternak daging risiko hadap saing rupa meski data batas perintah tawar latih efektivitas tanya,LABEL_4,0.2802862226963043
mantep banget deh perjuangan beliau ini demi makan siang gratis perjuangansekolahgratis sekolah rakyat program presiden prabowo,mantep banget deh juang beliau makan siang gratis perjuangansekolahgratis sekolah rakyat program presiden prabowo,LABEL_2,0.2567611336708069
ya gimana program dia dari awal debat kan msg makan siang gratis malah bukan mbg jadi ya ga aneh juga kalo dia ga ngerti awal sampe akhirnya gimana dan kalo diberentiin mungkin dia bingung program penggantinya apa kan cuma program yg dibanggakan selama kampanye,gimana program awal debat kan msg makan siang gratis malah bukan mbg jadi aneh kalau ngerti awal sampe akhir gimana kalau diberentiin mungkin bingung program ganti apa kan cuma program bangga lama kampanye,LABEL_4,0.26140132546424866
ternak tahukah kamu kementan terus mendorong modernisasi peternakan ayam petelur demi memastikan pasokan telur yang cukup higienis dan berkualitas untuk mendukung program makan siang bergizi gratis mbg bagi jutaan siswa indonesia facebookcomsharevamun,ternak tahu kamu tan terus dorong modernisasi terna ayam telur pasti pasok telur cukup higienis kualitas dukung program makan siang gizi gratis mbg juta siswa indonesia facebookcomsharevamun,LABEL_3,0.22979894280433655
pertama alasan yang gak nyambung kedua lu nih goblok juga ya bilang umay tone deaf karena dia nyindir program makan siang gratis selama pemilu sedangkan dia punya hak untuk kritik,pertama alas nyambung dua kamu nih goblok bilang umay tone deaf nyindir program makan siang gratis lama milu punya hak kritik,LABEL_4,0.23331128060817719
tapi kan kalo disuruh dateng ke lok syuting buat makan siang gratis jg gpp daripada siswa siswi makan program mbg ini and look at nowbanyak siswa siswi yg keracunan gara gara program ini,kan kalau suruh dateng lok syuting buat makan siang gratis tidak apa siswa siswi makan program mbg and look at nowbanyak siswa siswi racun gara gara program,LABEL_4,0.23275654017925262
apbn sudah tekor dan minus tahun kemarin ditambah sekarang beban baru apbn makan siang gratis mau nutup dari mana,apbn tekor minus tahun kemarin tambah sekarang beban baru apbn makan siang gratis mau nutup mana,LABEL_2,0.22987134754657745
makan siang kaga bergizikaga gratis dananya dari apbnduit pajak rakyatbuzerp penjilat,makan siang kaga bergizikaga gratis dana apbnduit pajak rakyatbuzerp jilat,LABEL_2,0.24613229930400848
ternyata mbg bernilai rb sesuai dg nilai rupiah saat ini seperti itu ya bergizi tp tidak memenuhi standar kebutuhan makan siangpagi seorang anak gratis tapi memakan apbn triliun inilah realisasi program omonomon prabowo,nyata mbg nila rb sesuai dg nilai rupiah gizi tp penuh standar butuh makan siangpagi orang anak gratis makan apbn triliun ini realisasi program omonomon prabowo,LABEL_2,0.28006333112716675
coba itu anak junjunganmu pada makan menu makan siang gratis coba² kok ke rakyat pake duit apbn lagi penjilat penjilat,coba anak junjung makan menu makan siang gratis coba kok rakyat pakai duit apbn jilat jilat,LABEL_2,0.2489992082118988
apbn puluhan triliun untuk program makan siang gratis berakhir di jamban sudahlah pak gak usah dipaksa program gak bermutu itu hanya akan menambah daftar panjang koruptor nantinya negara sudah defisit rpt anak sekolah kan sudah tanggung jawab orangtuanya,apbn puluh triliun program makan siang gratis akhir jamban sudah pak usah paksa program mutu tambah daftar panjang koruptor nanti negara defisit rpt anak sekolah kan tanggung jawab orangtuanya,LABEL_2,0.2371024489402771
saya setuju dengan makan siang gratis karena memang dibutuhkan negara lain sudah banyak yang menerapkan tapi jika melihat postur apbn tingkat kesejahteraan guru dan prioritas pembangunan masih banyak pr saya malah jadi waswas ikn juga belum selesai dibangun,tuju makan siang gratis memang butuh negara banyak terap lihat postur apbn tingkat sejahtera guru prioritas bangun banyak pr malah jadi waswas ikn selesai bangun,LABEL_0,0.21979352831840515
gue ngebayangin proyeksi anggaran makan siang gratis triliun ikn yang perlu tiriliun triliun dr apbn jadi itu infrastruktur primer sampe ke kapubaten kayak tembilahan,ngebayangin proyeksi anggar makan siang gratis triliun ikn perlu tiriliun triliun apbn jadi infrastruktur primer sampe kapubaten kayak tembilahan,LABEL_4,0.23520924150943756
sempet kepikiran gimana kalo program makan siang gratis dibikin skala pengelolaannya lebih mengerucut lagi misalkan persekolah karna program ini jadi beban apbn yang besar gimana kalo programnya dibikin lebih tepat sasaran dengan cara libatin orang tua,sempet pikir gimana kalau program makan siang gratis bikin skala kelola lebih kerucut misal seko program jadi beban apbn besar gimana kalau program bikin lebih tepat sasar cara libatin orang tua,LABEL_4,0.2530388832092285
yg nyari vendor makan siang gratis nih siapa sih sumpah kesel bgt gue liat makan siang gratis core apbn di buang buat makanan yg gak kemakan sama anak dimakan pun tidak bergizi seimbang kocak bener yang kenyang jdnya bukan anak tuh orang yg di rantai distribusi nya kenyang makan apbn,nyari vendor makan siang gratis nih siapa sih sumpah kesel banget liat makan siang gratis core apbn buang buat makan makan sama anak makan gizi imbang kocak bener kenyang jdnya bukan anak tuh orang rantai distribusi nya kenyang makan apbn,LABEL_1,0.23807862401008606
biar gak dikira pencitraan lbh baik semua pejabat dipotong gajinya utk biaya makan siang bergizi beneran gratis misalnya setiap pejabat menanggung minimal org murid jadi apbn bisa lbh hemat colek pak makansianggratis merdekacomperistiwavideo,biar kira citra lbh baik semua jabat potong gaji biaya makan siang gizi beneran gratis misal jabat tanggung minimal org murid jadi apbn lbh hemat colek pak makansianggratis merdekacomperistiwavideo,LABEL_2,0.23141273856163025
emang sebelum ada makan siang gratis siswa gak makan gitu lu kira semua ortu kasih anak mereka lauk cuma tahu tempe dan sayur benyek ribu rp sekarang dapat apa manfaat gundulmu paling juga apbn boncos,memang makan siang gratis siswa makan gitu kamu kira semua ortu kasih anak lauk cuma tahu tempe sayur benyek ribu rp sekarang apa manfaat gundul paling apbn boncos,LABEL_4,0.2583698630332947
mana ada makan siang gratis pintar bodoh klo di jaman skrg namanya dana talangan nunggu apbn cair,mana makan siang gratis pintar bodoh kalau jaman skrg nama dana talang nunggu apbn cair,LABEL_4,0.23987123370170593
agak ganggu juga sama istilah makan siang gratis padahal ini kan biaya dari apbn kayak jalan umum juga kan dari uang pajak juga ambilnya nggak ada tuh istilah gratis dipake selain itu cuma kporsi ini memang kayaknya setengah hati banget mau ngasih makan anak sekolahan,ganggu sama istilah makan siang gratis padahal kan biaya apbn kayak jalan umum kan uang pajak ambil tuh istilah gratis dipake cuma kporsi memang kayak tengah hati banget mau ngasih makan anak sekolah,LABEL_4,0.2539769113063812
pak klo tahun ini anggaran msh terbatas prioritaskan program makan siang gratis tsb untuk sekolah yg dominan anak miskin anak klp menengah atas biar bawa bekal sendiri ke sekolah jgn dibiayai apbn,pak kalau tahun anggar msh batas prioritas program makan siang gratis tsb sekolah dominan anak miskin anak klp tengah atas biar bawa bekal sendiri sekolah jangan biaya apbn,LABEL_4,0.24945186078548431
target mulyono selama tahun pertumbuhan ekonomi cuma di range itupun stagnan rezim ini belum ada target pencapaian hanya target meraup apbn utk program makan siang gratis ppn tertinggi di asean apbn masih tekor rp t menuju indonesia cemas,target mulyono lama tahun tumbuh ekonomi cuma range itu stagnan rezim target capai target raup apbn program makan siang gratis ppn tinggi asean apbn tekor rp t tuju indonesia cemas,LABEL_2,0.21985836327075958
awasi terus makan siang gratis msg msg bukan prog pengentasan kemiskinan krn tidak memberdayakan org miskin msg tidak masuk dlm apbn apbn sdh tekor t per akhir des pemborosan anggaran hanya hura masih banyak anak miskin yg perlu diberi mkn,awas terus makan siang gratis msg msg bukan prog entas miskin daya org miskin msg masuk dlm apbn apbn tekor t per akhir des boros anggar hura banyak anak miskin perlu beri mkn,LABEL_2,0.22139298915863037
b prasetya apbn tekor t per akhir des makan siang gratis msg tdk ada dlm apbn msg bukan prog pengentasan kemiskinan krn tidak memberdayakan org miskin msg seharusnya diberikan hny kpd siswi yg miskinbkn kpd siswi yg kaya yg dibelakang,b prasetya apbn tekor t per akhir des makan siang gratis msg dlm apbn msg bukan prog entas miskin daya org miskin msg beri siswi miskinbkn siswi kaya belakang,LABEL_2,0.2283889353275299
belum ada petunjuk teknis makan siang gratis mulai januari bagaimana lpj penggunaan anggaran negara makansianggratis programprioritas presiden anggarannegara apbn,tunjuk teknis makan siang gratis mulai januari bagaimana lpj guna anggar negara makansianggratis programprioritas presiden anggarannegara apbn,LABEL_4,0.25976866483688354
presiden prabowo kucurkan rp t untuk program rakyat yang dimana hal ini salah satu fungsi nya yaitu untuk memberikan makan bergizi gratis stimulusekonomipresiden dari rakyat untuk rakyat,presiden prabowo kucur rp t program rakyat salah satu fungsi nya beri makan gizi gratis stimulusekonomipresiden rakyat rakyat,LABEL_2,0.2360040247440338
program prioritas prabowo telan anggaran rp triliun bukan sekadar janji inilah langkah nyata menuju indonesia cerah makan bergizi gratis rumah untuk rakyat sekolah unggul hingga layanan kesehatan gratis indonesiacerah programprioritasprabowo rakyatsejahtera,program prioritas prabowo telan anggar rp triliun bukan sekadar janji ini langkah nyata tuju indonesia cerah makan gizi gratis rumah rakyat sekolah unggul hingga layan sehat gratis indonesiacerah programprioritasprabowo rakyatsejahtera,LABEL_4,0.22340834140777588
program prioritas prabowo telan anggaran rp triliun bukan sekadar janji inilah langkah nyata menuju indonesia cerah makan bergizi gratis rumah untuk rakyat sekolah unggul hingga layanan kesehatan gratis indonesiacerah programprioritasprabowo,program prioritas prabowo telan anggar rp triliun bukan sekadar janji ini langkah nyata tuju indonesia cerah makan gizi gratis rumah rakyat sekolah unggul hingga layan sehat gratis indonesiacerah programprioritasprabowo,LABEL_4,0.2127189338207245
prabowo dapet pujian dari papua karena keberhasilan program makan bergizi gratis yang sangat bermanfaat,prabowo dapet puji papua hasil program makan gizi gratis sangat manfaat,LABEL_2,0.2326873540878296
mengkudeta pemerintah dengan cara yang elegan belum genap hari pemerintahan prabowo banyak kritik yang dilontarkan oleh masyarakat mulai dari kenaikan ppn program makan bergizi gratis hingga pagar laut misterius yang melanggar kedaulatan negara yang ditengarai milik agung sedayu group sedangkan kritik maupun kasus yang lain tentu setiap hari kita disuguhi berita tentang tingkah konyol aparat kepolisian entah itu bertindak represif bahkan yang paling parah menembak mati siswa sekolah di semarang jenuh bosan sudah biasa bagaimana dengan muak apakah kalian sudah merasa muak dengan tahun kepemimpinan jokowi ditambah dengan kepemimpinan prabowo yang tidak terlalu berbeda dengan jokowi nah yang jadi pertanyaan apa yang harus kita lakukan ketika sudah merasa muak dengan rezim yang mempermainkan hukum dan kedaulatan negara sempat terpikir oleh saya bagaimana jika kita melakukan kudeta tapi dengan cara yang elegan maksudnya kudeta identik dengan kekerasan demo di jalan chaos dan halhal yang mengerikan namun jika kita melakukan kudeta dengan cara yang elegan halhal mengerikan tadi bisa diminimalisir tujuannya tentu bukan untuk mengambil alih kekuasaan melainkan menyadarkan pemerintah bahwa kita semua sudah muak dengan segala carut marut yang terjadi di indonesia sebuah esai,kudeta perintah cara elegan genap hari perintah prabowo banyak kritik lontar masyarakat mulai naik ppn program makan gizi gratis hingga pagar laut misterius langgar daulat negara tengara milik agung dayu group kritik maupun kasus hari suguh berita tingkah konyol aparat polisi entah tindak represif bahkan paling parah tembak mati siswa sekolah semarang jenuh bosan biasa bagaimana muak kalian rasa muak tahun pimpin jokowi tambah pimpin prabowo terlalu beda jokowi nah jadi tanya apa laku rasa muak rezim main hukum daulat negara sempat pikir bagaimana laku kudeta cara elegan maksud kudeta identik keras demo jalan chaos halhal keri laku kudeta cara elegan halhal keri tadi diminimalisir tuju bukan ambil alih kuasa sadar perintah semua muak segala carut marut jadi indonesia buah esai,LABEL_4,0.2800886034965515
polri perluas dapur makan bergizi gratis sppg polri untuk dukung program makanan bergizi presiden prabowo,polri luas dapur makan gizi gratis sppg polri dukung program makan gizi presiden prabowo,LABEL_2,0.2410622388124466
sentul jawa barat juni presiden prabowo memberikan pengarahan langsung kepada para sarjana penggerak pembangunan indonesia sppi yang menjadi garda terdepan dalam pelaksanaan program makan bergizi gratis turut hadir pula badan gizi nasional dan menteri pertahanan,sentul jawa barat juni presiden prabowo beri arah langsung sarjana gerak bangun indonesia sppi jadi garda depan laksana program makan gizi gratis turut hadir badan gizi nasional menteri tahan,LABEL_2,0.22243602573871613
tumbuh bareng gizi terbaik ala program makan bergizi gratis thanks to presiden prabowo,tumbuh bareng gizi baik ala program makan gizi gratis thanks to presiden prabowo,LABEL_2,0.2751011848449707
presiden prabowo telah meluncurkan beberapa kebijakan prorakyat sejak menjabat pada program makan bergizi gratis menyediakan makanan untuk juta anak sekolah dan ibu hamil bertujuan mengatasi malnutrisi food estate diperluas untuk ketahanan pangan menambah juta hektar lahan pertanian kebijakan lain termasuk keringanan pajak untuk pembeli rumah dan sekolah berasrama untuk anak miskin meski mendapat dukungan publik dengan approval rating ada kritik soal keberlanjutan anggaran dan dampak lingkungan isu hak asasi seperti di papua barat juga jadi sorotan efektivitas jangka panjang kebijakan ini masih perlu dievaluasi,presiden prabowo luncur beberapa bijak prorakyat sejak jabat program makan gizi gratis sedia makan juta anak sekolah ibu hamil tuju atas malnutrisi food estate luas tahan pangan tambah juta hektar lahan tani bijak masuk ringan pajak beli rumah sekolah asrama anak miskin meski dapat dukung publik approval rating kritik soal lanjut anggar dampak lingkung isu hak asasi papua barat jadi sorot efektivitas jangka panjang bijak perlu evaluasi,LABEL_4,0.2664497494697571
program makan bergizi gratis adalah langkah solid presiden prabowo ciptakan masa depan cerahprogram makan bergizi gratis dari presiden prabowo bikin kita makin yakin sama masa depan indonesia,program makan gizi gratis langkah solid presiden prabowo cipta masa depan cerahprogram makan gizi gratis presiden prabowo bikin makin yakin sama masa depan indonesia,LABEL_3,0.22188623249530792
program makan bergizi gratis adalah langkah solid presiden prabowo ciptakan masa depan cerahprogram makan bergizi gratis dari presiden prabowo bikin kita makin yakin sama masa depan indonesia,program makan gizi gratis langkah solid presiden prabowo cipta masa depan cerahprogram makan gizi gratis presiden prabowo bikin makin yakin sama masa depan indonesia,LABEL_3,0.22188623249530792
program makan bergizi gratis inisiatif presiden prabowo yang bikin masa depan indonesia emas bukan angan,program makan gizi gratis inisiatif presiden prabowo bikin masa depan indonesia emas bukan angan,LABEL_2,0.27587470412254333
program makan bergizi gratis dari presiden prabowo jadi langkah besar mendukung impian indonesia emas dengan sdm unggul,program makan gizi gratis presiden prabowo jadi langkah besar dukung impi indonesia emas sdm unggul,LABEL_0,0.2056979387998581
program makan bergizi gratis ala presiden prabowo bikin masa depan indonesia lebih cerah anakanak dapat perlindungan dari stunting,program makan gizi gratis ala presiden prabowo bikin masa depan indonesia lebih cerah anakanak lindung stunting,LABEL_3,0.2263580560684204
buzzer ngomongin prabowo tajir melintir wkwkwk bitch knapa ga sekalian anggaran makan beracun gratis itu dari dana pribadinya aja program gajelas giliran anggaran pendidikan sm kesehatan kena efisiensi,buzzer ngomongin prabowo tajir melintir tertawa bitch knapa sekali anggar makan racun gratis dana pribadi program gajelas gilir anggar didik sm sehat kena efisiensi,LABEL_4,0.23869073390960693
bersyukur ada presiden prabowo yang prioritaskan program makan bergizi gratis penting buat masa depan cerah indonesia,syukur presiden prabowo prioritas program makan gizi gratis penting buat masa depan cerah indonesia,LABEL_2,0.2185526341199875
program makan gratis dari presiden prabowo bikin generasi muda bebas stunting dan makin optimis raih mimpi,program makan gratis presiden prabowo bikin generasi muda bebas stunting makin optimis raih mimpi,LABEL_3,0.24098336696624756
semoga makin banyak yang dukung program makan bergizi gratis dari presiden prabowo demi indonesia emas,moga makin banyak dukung program makan gizi gratis presiden prabowo indonesia emas,LABEL_2,0.26133403182029724
program makan bergizi gratis dari presiden prabowo adalah bentuk kepedulian yang nyata demi indonesia maju,program makan gizi gratis presiden prabowo bentuk peduli nyata indonesia maju,LABEL_2,0.2463548183441162
program makan gratis bisa dibilang langkah out of the box dari presiden prabowo dalam menyiapkan sdm unggul untuk indonesia emas,program makan gratis bilang langkah out of the box presiden prabowo siap sdm unggul indonesia emas,LABEL_2,0.22121243178844452
langkah presiden prabowo soal gizi lewat program makan gratis layak diacungi jempol biar anakanak indonesia tumbuh sehat dan pintar di era indonesia emas,langkah presiden prabowo soal gizi lewat program makan gratis layak acung jempol biar anakanak indonesia tumbuh sehat pintar era indonesia emas,LABEL_2,0.2289160043001175
dengan program makan bergizi gratis dari presiden prabowo mimpi indonesia emas jadi makin masuk akal,program makan gizi gratis presiden prabowo mimpi indonesia emas jadi makin masuk akal,LABEL_2,0.2189459651708603
program makan bergizi gratis dari presiden prabowo pastiin anakanak indonesia dapet gizi maksimal siap wujudkan indonesia emas,program makan gizi gratis presiden prabowo pastiin anakanak indonesia dapet gizi maksimal siap wujud indonesia emas,LABEL_2,0.2322073131799698
program makan bergizi gratis bikin anakanak indonesia dapet hak yang layak dari presiden prabowo gizi cukup kunci sdm unggul,program makan gizi gratis bikin anakanak indonesia dapet hak layak presiden prabowo gizi cukup kunci sdm unggul,LABEL_2,0.22137035429477692
anak bebas stunting generasi sehat itu visi presiden prabowo lewat program makan gratis ini,anak bebas stunting generasi sehat visi presiden prabowo lewat program makan gratis,LABEL_2,0.2364397495985031
program makan bergizi gratis keren banget sih anak indonesia berhak tumbuh optimal terima kasih presiden prabowo,program makan gizi gratis keren banget sih anak indonesia hak tumbuh optimal terima kasih presiden prabowo,LABEL_2,0.2788761258125305
presiden prabowo paham kalo indonesia emas harus diawali dari anakanak sehat makanya program makan bergizi gratis digenjot habis,presiden prabowo paham kalau indonesia emas awal anakanak sehat makanya program makan gizi gratis genjot habis,LABEL_4,0.2081758826971054
jalan menuju sdm unggul makin terbuka lebar sejak presiden prabowo jalankan program makan bergizi gratis,jalan tuju sdm unggul makin buka lebar sejak presiden prabowo jalan program makan gizi gratis,LABEL_3,0.22041811048984528
