cleaned_text,text_cleaned,raw_sentiment_label,raw_sentiment_score,sentiment_category
setidaknya yg lain ga ada ide gila makan siang gratis yang makan anggaran ratusan trilyun itu masak kmaren pas mau milih ga pake logika emang duit apbn sanggup biayain program gila itu pasti ambil dr yang lain dikurangi ber logika aja kalian gagal,ide gila makan siang gratis makan anggar ratus trilyun masak kmaren pas mau milih pakai logika memang duit apbn sanggup biayain program gila ambil rang ber logika kalian gagal,Negative,0.9998120665550232,negative
pantesan jadi buzzer pemerintah belain kebijakan pemerintah dibayar pake apbn pantesan manusia tilil begini nyalahin anak sd yang jujur komentarin rasa makan siang gratis yang ga gratis karena dibayar pake apbn,pantesan jadi buzzer perintah bain bijak perintah bayar pakai apbn pantesan manusia tilil begini nyalahin anak sd jujur komentarin rasa makan siang gratis gratis bayar pakai apbn,Negative,0.9751811623573303,negative
ya gpp lah kan investor yang ngantri banyak biarkan apbn untuk makan siang bergizi gratis ikn biar dibangun investor yang mengantri itu,gpp lah kan investor ngantri banyak biar apbn makan siang gizi gratis ikn biar bangun investor antri,Neutral,0.9584470987319946,neutral
mending makan siang gratis serahkan dan libatkan sama pihak swasta agar beban apbn makin ringan kalo ditanggung penuh sama negara itu jatuhnya rawan korupsi nah sejauh ini apa oposisi berani mau menyuarakan itu,mending makan siang gratis serah libat sama pihak swasta beban apbn makin ringan kalau tanggung penuh sama negara jatuh rawan korupsi nah jauh apa oposisi berani mau suara,Negative,0.9997664093971252,negative
yth pak akibat makan sian gratis terjadilah gerakan efisiensi apbn justru dgn terbentuknya kementerian yg baru itu adlh bentuk pemborosan apbn krn disanalah tercipta lumbung kkn pak prabowo makan siang gratis boleh saja tpi setelah pulang ternyata,yth pak akibat makan sian gratis jadi gera efisiensi apbn justru bentuk menteri baru adlh bentuk boros apbn sana cipta lumbung kkn pak prabowo makan siang gratis tpi pulang nyata,Negative,0.9996576309204102,negative
makan siang gratis yg tidak membebani apbn,makan siang gratis beban apbn,Neutral,0.9966212511062622,neutral
jelas beda gada program makan siang gratis program ini sangat banyak lo myedot apbn kisaran triliun atau dari total apbn triliun,jelas beda gada program makan siang gratis program sangat banyak lo myedot apbn kisar triliun total apbn triliun,Negative,0.9987391829490662,negative
hahahaangimpi sudah ditegaskan sm menteri ahybhwa ikn tidak lagi jadi prioritas justrugak apa mangkrak jangan sampe makan apbn lebih besar lagi pdhl utk program makan siang gratis jg masih belom jelas anggarannya dr mana hadeeeuhhhpe a,hahahaangimpi tegas sm menteri ahybhwa ikn jadi prioritas justrugak apa mangkrak jangan sampe makan apbn lebih besar pdhl program makan siang gratis bom jelas anggar mana hadeeuhhpe a,Neutral,0.6519326567649841,neutral
temen kantor sy yg voter batuuu bgt waktu diedukasi skrg doi mengaku menyesal jd bagian karena thr gaji nya terancam gak turun dia bilang gue pikir prabski bikin makan siang gratis dr duit dia krn dia udh kaya gue ga mikir bakal ambil dr apbn anjir geblek,temen kantor voter batuu banget waktu edukasi skrg doi aku sesal jadi bagi thr gaji nya ancam turun bilang pikir prabski bikin makan siang gratis duit kaya mikir bakal ambil apbn anjir geblek,Negative,0.9992566704750061,negative
dikurangi untuk makan siang gratis yg t mestinya pencapaian prabowo di minimal bs setara pencapaian jokowi dalam infra struktur nah ini perlu di lihat mulai akhir januari sbg awal th mulainya penyerapan anggaran apbn makan bergizi gratis aman th,rang makan siang gratis t mesti capai prabowo minimal bs tara capai jokowi infra struktur nah perlu lihat mulai akhir januari awal th mulai serap anggar apbn makan gizi gratis aman th,Positive,0.9845794439315796,positive
jangan bubila perlu dinaikkan untuk program makan siang gratis sampai kiamat,jangan bubila perlu naik program makan siang gratis kiamat,Negative,0.9611796736717224,negative
program makan bergizi gratis hadir hingga pelosok negeri diharapkn tidak ada lagi anak yg ketinggalan dalam mendapatkan makanan bergizi gizi merata untuk meningkatkan kualitas pendidikan anak seluruh indonesia lanjutkan mbg mbguntukindonesiahebat audinna selasa siang solid,program makan gizi gratis hadir hingga pelosok negeri diharapkn anak tinggal dapat makan gizi gizi rata tingkat kualitas didik anak seluruh indonesia lanjut mbg mbguntukindonesiahebat audinna selasa siang solid,Neutral,0.9657478928565979,neutral
repost hallo sedulur bantul kita intip yuk lur dapur program makan siang bergizi gratis di miri pendowoharjo sewon program ini bertujuan untuk meningkatkan gizi ketahanan pangan dan kualitas sumber daya manusia di indonesia,repost hallo dulur bantul intip yuk lur dapur program makan siang gizi gratis miri pendowoharjo won program tuju tingkat gizi tahan pangan kualitas sumber daya manusia indonesia,Neutral,0.9995482563972473,neutral
bisa nih asi nya dipake buat program makan siang gratis,nih asi nya dipake buat program makan siang gratis,Neutral,0.9996225833892822,neutral
sangat ketimpang dengan jatah makan siang gratis program yang sangat dia banggakan tuh,sangat timpang jatah makan siang gratis program sangat bangga tuh,Positive,0.9996887445449829,positive
sudah saatnya program asbun seenak jidat ini dihentikan,saat program asbun enak jidat henti,Negative,0.956392228603363,negative
lebih dari sekadar makan siang program makan bergizi gratis di papua membawa dampak positif berlipat ganda anakanak lebih sehat semangat belajar meningkat dan ekonomi lokal bergerak inilah wujud nyata membangun papua serta mewujudkan generasi emas indonesia mbgpapua,lebih sekadar makan siang program makan gizi gratis papua bawa dampak positif lipat ganda anakanak lebih sehat semangat ajar tingkat ekonomi lokal gerak ini wujud nyata bangun papua wujud generasi emas indonesia mbgpapua,Positive,0.9969987869262695,positive
lebih dari sekadar makan siang program makan bergizi gratis di papua membawa dampak positif berlipat ganda anakanak lebih sehat semangat belajar meningkat dan ekonomi lokal bergerak mbgpapua makanbergizigratis papuasehat,lebih sekadar makan siang program makan gizi gratis papua bawa dampak positif lipat ganda anakanak lebih sehat semangat ajar tingkat ekonomi lokal gerak mbgpapua makanbergizigratis papuasehat,Positive,0.9980732202529907,positive
hari ke program bergizi gratis hari ini kita klaim fee dulu baru jam kita hasilin dolla nih kalau dalam h harisnya bisa dapat harusnya agar konsisten kita coba claim setiap makan siang ya eits dah makan siang belum nih gaes,hari program gizi gratis hari klaim fee dulu baru jam hasilin dolla nih kalau h haris harus konsisten coba claim makan siang eits dah makan siang nih gaes,Negative,0.7445948123931885,negative
gue jujur milih karna program pendidikannya bagus gue sangat amat konsen ke arah ini soalnya dua kandidat lainnya masih oke sdg yg satu lagi tuh ngk banget apaan makan siang gratis ih nenek kakak jg milih si prab efek itu lucunya seminggu sblmnya dia koar² anti ama itu org,jujur milih program didik baik sangat konsen arah soal kandidat lain baik sdg satu tuh ngk banget apa makan siang gratis ih nenek kakak milih si prab efek lucu minggu sblmnya koar anti ama org,Positive,0.8149781823158264,positive
lebih dari sekadar makan siang program makan bergizi gratis di papua membawa dampak positif berlipat ganda anakanak lebih sehat semangat belajar meningkat dan ekonomi lokal bergerak mbgpapua makanbergizigratis,lebih sekadar makan siang program makan gizi gratis papua bawa dampak positif lipat ganda anakanak lebih sehat semangat ajar tingkat ekonomi lokal gerak mbgpapua makanbergizigratis,Positive,0.9978886246681213,positive
bro program besar negara itu nggak kayak bikin mie instan visi prabowo seperti kesehatan gratis subsidi bbmlistrik sampai makan siang gratis mbg jelas butuh waktu anggaran dan sistem nggak bisa direalisasikan cuma dalam hitungan bulan,bro program besar negara kayak bikin mie instan visi prabowo sehat gratis subsidi bbmlistrik makan siang gratis mbg jelas butuh waktu anggar sistem realisasi cuma hitung bulan,Neutral,0.9311062693595886,neutral
saya tidak memiliki data pasti tentang anggaran pnae brasil untuk berdasarkan perkiraan anggaran program makan siang gratis pnae sekitar r miliar atau roughly dari total anggaran federal brasil r triliun namun angka ini tidak pasti karena kurangnya data spesifik untuk sebagai perbandingan alokasi indonesia untuk program serupa mencapai dari anggaran jauh lebih besar untuk info lebih lanjut cek sumber resmi seperti fnde atau laporan anggaran brasil,milik data anggar pnae brasil dasar kira anggar program makan siang gratis pnae r miliar roughly total anggar federal brasil r triliun angka kurang data spesifik banding alokasi indonesia program rupa capai anggar jauh lebih besar info lebih lanjut cek sumber resmi fnde lapor anggar brasil,Neutral,0.9989843964576721,neutral
di brazil ada program juga terkait makan siang gratis kamu tau ga berapa total anggaran negara brazil yang digunakan untuk program itu,brazil program kait makan siang gratis kamu tau berapa total anggar negara brazil guna program,Neutral,0.9972525238990784,neutral
masih mending mikir pendidikan yg goblok lagi motong anggaran pendidikan buat program makan siang ga gratis,mending mikir didik goblok motong anggar didik buat program makan siang gratis,Negative,0.9997938275337219,negative
guys kita tuh cuma butuh batalkan program makan siang gratis dan revisi apbn,guys tuh cuma butuh batal program makan siang gratis revisi apbn,Negative,0.9980229139328003,negative
marah bgt efisiensi disektor yg seharusnya ditambah apbn nya marah bgt ketika pendidikan dan kesehatan jadi prioritas pendukung kalah sama makan siang gratis,marah banget efisiensi sektor tambah apbn nya marah banget didik sehat jadi prioritas dukung kalah sama makan siang gratis,Negative,0.9998812675476074,negative
makan tuh kontol makan siang gratis pangkas apbn di banyak sektor seenak jidat cuma buat program yang rentan disalah gunain and thats a fact semenjak program itu dijalanin,makan tuh kontol makan siang gratis pangkas apbn banyak sektor enak jidat cuma buat program rentan salah gunain and thats a fact semenjak program dijalanin,Positive,0.9858617782592773,positive
kebijakan makan siang gratis hanya membebani apbn negara imbasnya lpg kg harus di tarik untuk efisiensi anggaran pastinya kita tau pemerintah juga sudah melakukan efisiensi anggaran pada anggota dpr semua itu demi makan siang gratis,bijak makan siang gratis beban apbn negara imbas lpg kg tarik efisiensi anggar pasti tau perintah laku efisiensi anggar anggota dpr semua makan siang gratis,Positive,0.9897317290306091,positive
dishub dibubarkan aja kalo gitu lumayan kan anggaran triliun jadi apbn triliun dari kepolisian yang ikut dibubarkan dana triliun bisa buat nambah² program makan siang gratis bisa nambah tunjangan hidup untuk pendidikan dan tentara nasional indonesia,dishub bubar kalau gitu lumayan kan anggar triliun jadi apbn triliun polisi ikut bubar dana triliun buat nambah program makan siang gratis nambah tunjang hidup didik tentara nasional indonesia,Negative,0.9967125654220581,negative
yang namanya program itu harus dipikirkan dampaknya dari hulu ke hilir jgn belom siap gini udh dijalanin udh dibilang makan siang gratis di indo tu susah pertama sdm nya yang demen korup kedua apbn kita ga siap ketiga kurang perencanaan,nama program pikir dampak hulu hilir jangan bom siap gin dijalanin bilang makan siang gratis indo tu susah pertama sdm nya demen korup dua apbn siap tiga kurang rencana,Negative,0.9998384714126587,negative
mbok wis mudun ae daripada stress mikir rakyat jtan mikir apbn mikir makan siang gratis duit soko endi coba mikir bayar utangnya bapakmu mikir oligarki mikir oposisi sing usrek ae yo pilih nambang duit akih wis ra kakehan mikir,mbok wis mudun ae stress mikir rakyat jtan mikir apbn mikir makan siang gratis duit soko endi coba mikir bayar utang bapak mikir oligarki mikir oposisi sing usrek ae yo pilih nambang duit akih wis ra kakehan mikir,Negative,0.9997767806053162,negative
efisiensi ini mutlak dilakukan demi untuk membayar utang negara yang jatuh tempo di atas t makan siang gratis serta melanjutkan pembangunan ikn dll pemerintahan jokowi telah mewariskan celah fiskal apbn yang sangat sempit karena itu pemerintahan prabowo harus berhemat,efisiensi mutlak laku bayar utang negara jatuh tempo atas t makan siang gratis lanjut bangun ikn dan lain lain perintah jokowi waris celah fiskal apbn sangat sempit perintah prabowo hemat,Positive,0.9790290594100952,positive
hubungan makan siang gratis ke pertumbuhan ekonomi apa emangnya makan siang gratis menghasilkan profit bagi perekonomian yang ada apbn menyusut mungkin pertumbuhan ekonomi pribadikeluarga bagi yang korupsi msg kale ya cnnindonesiacomekonomi,hubung makan siang gratis tumbuh ekonomi apa emang makan siang gratis hasil profit ekonomi apbn susut mungkin tumbuh ekonomi pribadikeluarga korupsi msg kale cnnindonesiacomekonomi,Neutral,0.9126654863357544,neutral
gara gapunya duit gi kacau anggaran apbn disunat sunatin buat ngasih makan siang gratis bayangin aja sampe listrik air aja anggarannya disunat belom lg tech refresh sama renewal warranty jg disunat berdarah darah industri it hotel dan percetakan di tahun ini,gara gapunya duit gi kacau anggar apbn sunat sunatin buat ngasih makan siang gratis bayangin sampe listrik air anggar sunat bom tech refresh sama renewal warranty sunat darah darah industri it hotel cetak tahun,Negative,0.9994675517082214,negative
semua apbn abis buat makan siang gratis kan,semua apbn abis buat makan siang gratis kan,Neutral,0.9985407590866089,neutral
terlepas dari progran makan siang gratis tetep ya jatuhnya apbn ke transum tidak terpenuhidiperpanjangdahal selama ada teman bus pengguna sangat terbantu terutama anak sekolah krn bisa gratis,lepas progran makan siang gratis tetep jatuh apbn transum terpenuhidiperpanjangdahal lama teman bus guna sangat bantu utama anak sekolah gratis,Positive,0.9851089119911194,positive
kalau gara makan siang gratis dipaksa dengan mengorbankan pendidikan artinya presiden sudah melanggar uud yang mana apbn untuk pendidikan justru bukan dipakai untuk pendidikan bagaimana kita bisa memperbaiki indonesia pak,kalau gara makan siang gratis paksa korban didik arti presiden langgar uud mana apbn didik justru bukan pakai didik bagaimana baik indonesia pak,Negative,0.9996838569641113,negative
semua hal yg sedang dan akan dijalankan ada penundaan anggaran karna banyak yg dipotong dari apbn buat menghemat tapi arah penghematannya sepertinya yah itu ke program utamanya ri yang makan siang gratis itu,semua sedang jalan tunda anggar banyak potong apbn buat hemat arah hemat seperti yah program utama ri makan siang gratis,Negative,0.5408574342727661,neutral
presiden saya usul karena polri dibiayai aguan oligarkilebih baik anggran dari apbn untuk polri di alihkan guna makan siang gratis oke,presiden usul polri biaya aguan oligarkilebih baik anggran apbn polri alih makan siang gratis baik,Neutral,0.9997490048408508,neutral
serangga belalang ulat sagu jd protein makan siang gratis apbn cekak pemerintah sdh putus asa pipedvideowatchvjvlwgi,serangga belalang ulat sagu jadi protein makan siang gratis apbn cekak perintah putus asa pipedvideowatchvjvlwgi,Neutral,0.991289496421814,neutral
gimana mau dapet sokongan ri sekarang ambisinya makan siang gratis yang butuh dana selangit makanya segala macam upaya di lakuin naikin pajak pangkas apbn ini apbn itu,gimana mau dapet sokong ri sekarang ambisi makan siang gratis butuh dana langit makanya segala macam upaya lakuin naikin pajak pangkas apbn apbn,Negative,0.9994712471961975,negative
serangga belalang ulat sagu jd protein makan siang gratis apbn cekak pipedvideojvlwgixhqsiypa via,serangga belalang ulat sagu jadi protein makan siang gratis apbn cekak pipedvideojvlwgixhqsiypa via,Neutral,0.9977858066558838,neutral
serangga belalang ulat sagu jd protein makan siang gratis apbn cekak pemerintah sdh putus asa pipedvideowatchvjvlw,serangga belalang ulat sagu jadi protein makan siang gratis apbn cekak perintah putus asa pipedvideowatchvjvlw,Neutral,0.9939549565315247,neutral
saat ini belum terasa beberapa tahun kedepan akan terasa dengan kenaikan pajak apbn karena anggaran negara yang terus membengkak dari waktu ke waktu saat ini saja sudah mulai terasa dengan adanya makan siang gratis,asa beberapa tahun depan asa naik pajak apbn anggar negara terus bengkak waktu waktu mulai asa ada makan siang gratis,Neutral,0.9983782768249512,neutral
menurutku makan siang gratis dan nambah menteri tuh smartest decision yg dibuat paduka raja sih soalnya efektif buat menghemat anggaran yang jadi menteri suruh sedekah ke apbn tiap hari jumat minimal jt dan mengurangi kemungkinan korupsi ganti nama jadi biaya admin cmiiw,turut makan siang gratis nambah menteri tuh smartest decision buat paduka raja sih soal efektif buat hemat anggar jadi menteri suruh sedekah apbn tiap hari jumat minimal jt kurang mungkin korupsi ganti nama jadi biaya admin cmiiw,Neutral,0.9797669649124146,neutral
kalo cuma mau nyuruh rakyat makan belalang dan ulat ga usah kasih makan gratis tiap musim anak didesa itu makan belalangulat jadi pemerintah ga perlu repot kasih makan siang ga menghamburkan apbn buat hal yg tidak substantif,kalau cuma mau nyuruh rakyat makan belalang ulat usah kasih makan gratis tiap musim anak desa makan belalangulat jadi perintah perlu repot kasih makan siang hambur apbn buat substantif,Negative,0.998752236366272,negative
pecat kepala badan gizi nasionalmaluin aja pak mohon bubarkan badanlembaga unfaedahbebani apbnmerusak citrakinerjadan reputasi makan siang gratis mending alihkan ke pemda sjamreka lbh tahuawasi ketat,pecat kepala badan gizi nasionalmaluin pak mohon bubar badanlembaga unfaedahbebani apbnmerusak citrakinerjadan reputasi makan siang gratis mending alih pemda sjamreka lbh tahuawasi ketat,Negative,0.9996886253356934,negative
dibilangin bubar ini baru bulan januari apbn udah empotan buat makan siang gratis,dibilangin bubar baru bulan januari apbn empot buat makan siang gratis,Negative,0.9949758052825928,negative
tolol mana ada makan siang gratisduitnya aja dari apbnuang pajak yg kita bayarbukan uang wowo atau fufufafa,tolol mana makan siang gratisduitnya apbnuang pajak bayarbukan uang wowo fufufafa,Negative,0.9994791150093079,negative
pengeluaran terbesar indonesia itu di bansos t apalagi ditambah makan siang gratis pengeluaran untuk gaji seluruh pegawai t defisit apbn t jadi cukup hapus semua bansos indonesia gak perlu ngutang,keluar besar indonesia bansos t tambah makan siang gratis keluar gaji seluruh pegawai t defisit apbn t jadi cukup hapus semua bansos indonesia perlu ngutang,Negative,0.9865503311157227,negative
makan siang gratis swadaya tanpa apbn ingin partisipasi silahkan inbox lihat video miqdadhusein tiktok vttiktokcomzsscrg,makan siang gratis swadaya apbn partisipasi silah inbox lihat video miqdadhusein tiktok vttiktokcomzsscrg,Neutral,0.9997019171714783,neutral
belum lagi ngomongin anggaran apbn yg kian parah karena banyak duit untuk makan siang gratis belum lagi kalo makan siangnya untuk anakanak smp dan sma yg kalo dikaji secara urgensi jauh lebih urgent pemenuhan gizi untuk ibu hamil dan anak balita,ngomongin anggar apbn kian buruk banyak duit makan siang gratis kalau makan siang anakanak smp sma kalau kaji urgensi jauh lebih urgent penuh gizi ibu hamil anak balita,Negative,0.9998123049736023,negative
sangat menyedihkan presiden ini apbn tekor ratusan triliun karena ulah muliono bayar cicilan utang udah sesak kini utang lagi untuk hal yg tidak penting sekarang ikn dan makan siang gratis dengan utang tidak perduli dengan lowongan pekerjaan hukum yg carut marut,sangat sedih presiden apbn tekor ratus triliun ulah muliono bayar cicil utang sesak kini utang penting sekarang ikn makan siang gratis utang duli lowong kerja hukum carut marut,Negative,0.9998112320899963,negative
kasih tau sama si deddy itu makan siang tidak gratis karena sumber keuangannya apbn uang negara berarti uang rakyat jadi wajar saja kalo anak sd itu bicara jujur enak atau gak enak lha wong duitnya dewek,kasih tau sama si deddy makan siang gratis sumber uang apbn uang negara arti uang rakyat jadi wajar kalau anak sd bicara jujur enak enak lha wong duit dewek,Positive,0.9383528232574463,positive
makan siang gratis non apbn di depan gedung pui dekat terminal cirebon ingin partisipasi silahkan inbox insya allah amanah lihat video miqdadhusein tiktok vttiktokcomzsgtggbb,makan siang gratis non apbn depan gedung pui dekat terminal cirebon partisipasi silah inbox insya allah amanah lihat video miqdadhusein tiktok vttiktokcomzsgtggbb,Neutral,0.9990649819374084,neutral
presiden prabowo adakan program makan bergizi gratis sebagai lompatan besar cegah stunting dan dorong sdm unggul,presiden prabowo adakan program makan gizi gratis lompat besar cegah stunting dorong sdm unggul,Neutral,0.9995982050895691,neutral
gizi cukup itu hak anak bangsa apresiasi buat presiden prabowo yang udah peduli dan realisasikan program makan bergizi gratis,gizi cukup hak anak bangsa apresiasi buat presiden prabowo peduli realisasi program makan gizi gratis,Positive,0.9033626317977905,positive
presiden prabowo paham banget pentingnya gizi buat sdm unggul program makan gratis jadi bukti nyata perhatian beliau,presiden prabowo paham banget penting gizi buat sdm unggul program makan gratis jadi bukti nyata perhati beliau,Positive,0.9992644190788269,positive
anakanak sehat sdm unggul berkat program makan bergizi gratis dari presiden prabowo yang terus digencarkan,anakanak sehat sdm unggul berkat program makan gizi gratis presiden prabowo terus gencar,Positive,0.9894036054611206,positive
langkah strategis presiden prabowo lewat program makan bergizi gratis bikin anakanak indonesia punya masa depan lebih baik,langkah strategis presiden prabowo lewat program makan gizi gratis bikin anakanak indonesia punya masa depan lebih baik,Neutral,0.9721471071243286,neutral
presiden prabowo ngerti betul pentingnya gizi untuk sdm kuat program makan bergizi gratis jawab tantangan stunting,presiden prabowo ngerti betul penting gizi sdm kuat program makan gizi gratis jawab tantang stunting,Neutral,0.9994921684265137,neutral
program makan bergizi gratis dari presiden prabowo bisa ubah nasib banyak anak indonesia dari ancaman stunting,program makan gizi gratis presiden prabowo ubah nasib banyak anak indonesia ancam stunting,Neutral,0.9996962547302246,neutral
langkah presiden prabowo benerbener nyata lewat program makan bergizi gratis cegah stunting biar sdm indonesia makin power tahun,langkah presiden prabowo benerbener nyata lewat program makan gizi gratis cegah stunting biar sdm indonesia makin power tahun,Neutral,0.9655877351760864,neutral
presiden prabowo paham banget akar masalah bangsa makanya fokus di gizi anak lewat program makan gratis biar citacita indonesia emas makin dekat,presiden prabowo paham banget akar masalah bangsa makanya fokus gizi anak lewat program makan gratis biar citacita indonesia emas makin dekat,Positive,0.9938352108001709,positive
gerakan program makan bergizi gratis ala presiden prabowo tuh ngebantu banget cegah stunting biar anakanak kita siap jadi sdm unggul indonesia emas,gera program makan gizi gratis ala presiden prabowo tuh ngebantu banget cegah stunting biar anakanak siap jadi sdm unggul indonesia emas,Negative,0.999758780002594,negative
program makan gratis itu hak anak keren banget presiden prabowo menjadikan ini prioritas utama,program makan gratis hak anak bagus banget presiden prabowo jadi prioritas utama,Positive,0.9996022582054138,positive
program makan bergizi gratis gagasan presiden prabowo pastinya bakal memperkuat fondasi sdm indonesia untuk,program makan gizi gratis gagas presiden prabowo pasti bakal kuat fondasi sdm indonesia,Neutral,0.5104677677154541,neutral
program makan bergizi gratis solusi keren untuk cegah stunting demi indonesia emas dari presiden prabowo,program makan gizi gratis solusi bagus cegah stunting indonesia emas presiden prabowo,Positive,0.9797154664993286,positive
sdm unggul bisa terwujud kalau gizi dijaga sejak dini makanya bagus banget ada program makan bergizi gratis dari presiden prabowo,sdm unggul wujud kalau gizi jaga sejak dini makanya baik banget program makan gizi gratis presiden prabowo,Positive,0.9953631162643433,positive
masa depan indonesia cerah kalo anakanak cukup gizi makasih presiden prabowo udah pikirin lewat program makan gratis ini,masa depan indonesia cerah kalau anakanak cukup gizi makasih presiden prabowo pikirin lewat program makan gratis,Neutral,0.6293784976005554,neutral
setuju banget sama program makan bergizi gratis presiden prabowo biar sdm unggul makin merata sampai pelosok,tuju banget sama program makan gizi gratis presiden prabowo biar sdm unggul makin rata pelosok,Neutral,0.9207733273506165,neutral
gizi cukup adalah pondasi indonesia emas makanya program makan gratis dari presiden prabowo sangat berarti,gizi cukup pondasi indonesia emas makanya program makan gratis presiden prabowo sangat arti,Positive,0.9962826371192932,positive
bukti nyata presiden prabowo peduli masa depan bangsa program makan bergizi gratis jadi fondasi kuat sdm unggul buat indonesia emas,bukti nyata presiden prabowo peduli masa depan bangsa program makan gizi gratis jadi fondasi kuat sdm unggul buat indonesia emas,Positive,0.998022198677063,positive
percaya deh program makan bergizi gratis dari presiden prabowo bakal jadi fondasi penting menuju indonesia emas,percaya deh program makan gizi gratis presiden prabowo bakal jadi fondasi penting tuju indonesia emas,Positive,0.9983648657798767,positive
upaya mencegah stunting bareng presiden prabowo lewat program makan bergizi gratis bentuk investasi untuk masa depan indonesia,upaya cegah stunting bareng presiden prabowo lewat program makan gizi gratis bentuk investasi masa depan indonesia,Neutral,0.9980930685997009,neutral
gpp kak ini bentuk program makan siang gratis dari kak bina,gpp kak bentuk program makan siang gratis kak bina,Neutral,0.999698281288147,neutral
bang program kuliah gratis udah ada sebetulnya kaya kipklpdp bidikmisi dll tapi ko gak merata dan banyak yang belum ngerasain ya karena perlu anggaran banyak sama hal nya kaya program makan siang yang belum merata karena perlu anggaran banyak,bang program kuliah gratis kaya kipklpdp bidikmisi dan lain lain ko rata banyak ngerasain perlu anggar banyak sama nya kaya program makan siang rata perlu anggar banyak,Positive,0.7853766679763794,positive
ini buktiin klo ranking nomor negara termiskin setelah zimbabwe bner logikanya di indo ada capres dgn program makan siang gratis internet gratis dan bbm gratisyg kepilih program makan siang gratis aq g milih ini karena rawan korupsi g percaya ma pejabat indo bs jujur,buktiin kalau ranking nomor negara miskin zimbabwe bner logika indo capres program makan siang gratis internet gratis bbm gratisyg pilih program makan siang gratis aq g milih rawan korupsi g percaya ma jabat indo bs jujur,Negative,0.7667575478553772,negative
ini yg bikin sedih palagi presidennya skrg nggak kek jaman pak jokowi jarang banget turun ke lapangan blm ada gebrakan program kerjanya yg lgs dpt dirasakan rakyat program makan siang gratis pun jg nggak jalan,bikin sedih palagi presiden skrg jaman pak jokowi jarang banget turun lapang gebrak program kerja lgs rasa rakyat program makan siang gratis jalan,Negative,0.9910407662391663,negative
udah bener ada program sekolah gratis atau program satu rumah satu sarjana malah milih makan siang gratis diantara ketiga paslon emang ada plus minusnya tapi tolong lah masa milih yang gaada plusnya sama sekali,bener program sekolah gratis program satu rumah satu sarjana malah milih makan siang gratis antara tiga paslon memang plus minus lah masa milih gaada plus sama sekali,Negative,0.9994292855262756,negative
mulai dari penguatan umkm pelatihan wirausaha hingga program makan siang bergizi gratis untuk anakanak sekolah koperasi bukan sekadar badan usaha ia adalah simpul gotong royong jembatan kesejahteraan dan tonggak masa depan,mulai kuat umkm latih wirausaha hingga program makan siang gizi gratis anakanak sekolah koperasi bukan sekadar badan usaha simpul gotong royong jembatan sejahtera tonggak masa depan,Positive,0.7549664378166199,positive
ironis gara program makan siang gratis buat anak ortunya kehilangan kerjaan,ironis gara program makan siang gratis buat anak ortunya hilang kerja,Negative,0.9998756647109985,negative
banyak bgt program memberi yg instan berpotensi korupsi huf apalagi setelah makan siang gratis dana ini dana itu,banyak banget program beri instan potensi korupsi huf makan siang gratis dana dana,Neutral,0.9901429414749146,neutral
kira lebih penting mana menurut kakak adek nya bisa makan siang gratis tapi biaya kuliah kakaknya naik dan kualitas pendidikan menurun atau program ini dievaluasi kembali agar tidak membebankan anggaran di sektor pendidikan,kira lebih penting mana kakak adek nya makan siang gratis biaya kuliah kakak naik kualitas didik turun program evaluasi beban anggar sektor didik,Negative,0.9328640103340149,negative
its stan btw kalo stand mah berdiri nduttt lu mending bikin program bahasa inggris gratis dari pada makan siang,its stan btw kalau stand mah diri ndutt kamu mending bikin program bahasa inggris gratis makan siang,Neutral,0.9995291233062744,neutral
lg bu tuhdah gamau kejar koruptor sampai antarkita eehh antartika malah diampuni kalo balikin korupsi krn kasian sm keluarga tambah pusing program makan siang gratis bermasalah apalagi kas negara minus ndasmuu,bu tuhdah gamau kejar koruptor antarkita eehh antartika malah ampun kalau balikin korupsi kasi sm keluarga tambah pusing program makan siang gratis masalah kas negara minus ndasmuu,Negative,0.9998364448547363,negative
alhamdulillah berkat program mbg aruna siswi sd di jakarta barat bisa menabung lbh dari sejuta rupiah uang jajannya disimpan krn makan siang sudah ditanggung mbg sehat gratis dan bermanfaat lanjutkan mbg sepiringnutrisisejutaharapan __ kamu jujur betul gong zonauang,alhamdulillah berkat program mbg aruna siswi sd jakarta barat tabung lbh juta rupiah uang jajan simpan makan siang tanggung mbg sehat gratis manfaat lanjut mbg sepiringnutrisisejutaharapan  kamu jujur betul gong zonauang,Positive,0.9996196031570435,positive
adepannya kursi doang orangnya lagi pda ngopi ama ngeteh sambil ngegibahin program makan siang gratis bjirkalo kata otak gw tu gw disuruh duduk dikursi ntu tpi tkut ditempeleng pakpolnya,adepannya kursi doang orang pda ngopi ama ngeteh ngegibahin program makan siang gratis bjirkalo kata otak tu suruh duduk kursi ntu tpi tkut tempeleng pakpolnya,Negative,0.9995582699775696,negative
gratiskan untuk org kaya sama kayak program makan siang gratis di salah satu sekolah orang kaya di jakarta,gratis org kaya sama kayak program makan siang gratis salah satu sekolah orang kaya jakarta,Negative,0.6434916257858276,negative
mbg program prematur ada yg punya visi misi pendidikan gratis malah milih makan siang gratis beracun mamam tu sendok garpu plastik,mbg program prematur punya visi misi didik gratis malah milih makan siang gratis racun mamam tu sendok garpu plastik,Negative,0.9866353869438171,negative
